file,flowers,time
1055606308_1.jpg,1,12.134804292000005
1055615934_2.jpg,1,4.830032541999998
1055619660_1.jpg,1,127.4681779580004
1055646840_1.jpg,1,2.2772865000000024
1055648050_1.jpg,1,1.2977959579999947
1055659576_1.jpg,0,57.013614501000006
1055674772_1.jpg,1,2.177294708000005
1055679803_1.jpg,U,76.5537787509997
1055680496_1.jpg,1,1.9926028340000101
1055687615_2.jpg,1,1.712687791999997
1055710820_1.jpg,1,225.12398591600027
1055721175_1.jpg,1,2.5103364169999907
1055744918_1.jpg,1,2.0362219169999918
1055747717_1.jpg,1,71.6189533740001
1055749314_1.jpg,1,2.0127754999999894
1055770356_1.jpg,1,1.4478057500000006
1055771378_1.jpg,1,120.22833229199999
1055772142_2.jpg,1,2.987129207999999
1055794418_1.jpg,1,3.0828099579999986
1055795043_1.jpg,1,1.7409444159999907
1055804330_1.jpg,1,1.9761752919999935
1055806306_1.jpg,1,2.697287541999998
1055825076_1.jpg,1,39.54505979199996
1055836588_1.jpg,1,2.5204234170000177
1055840272_3.jpg,1,4.443615459
1055846861_2.jpg,0,130.80447687499992
1055857247_1.jpg,0,23.934210208000053
1055900202_1.jpg,1,15.965671959000133
1055927488_1.jpg,1,2.9779620839999836
1055930042_1.jpg,1,1.500488125000004
1055934287_1.jpg,1,2.1327018329999987
1055935795_1.jpg,1,5.205932708000006
1055942891_1.jpg,1,120.13052958400056
1055981555_1.jpg,1,3.616979666999981
1055985425_1.jpg,1,2.239514458000002
1056012269_1.jpg,1,1.0969915830000048
1056019690_1.jpg,1,16.770778500999995
1056030354_1.jpg,0,657.979360958
1056042045_1.jpg,0,66.6993297069996
1056046974_1.jpg,1,6.8792986670000005
1056083568_1.jpg,1,1.427088667000021
1056090704_1.jpg,0,129.72248570899967
1056094269_2.jpg,1,1.5031892499999913
1056095538_1.jpg,0,3.4756753750000087
1056099502_1.jpg,1,55.844127749000194
1056101828_1.jpg,1,1.2886730419999992
1056132027_1.jpg,1,2.4358217919999845
1056152255_1.jpg,1,6.767666709000025
1056155315_1.jpg,1,3.2007707499999754
1056157534_2.jpg,1,1.4847806250000133
1056158650_1.jpg,1,222.1609736670002
1056174364_2.jpg,1,2.885074457999991
1056206340_1.jpg,1,1.0141873750000059
1056207083_2.jpg,1,2.3608707909999964
1056209310_1.jpg,1,1.2282662920000007
1056212339_1.jpg,1,3.1846385419999876
1056225709_1.jpg,0,34.441377167999974
1056230875_1.jpg,1,2.1672653340000068
1056245626_1.jpg,1,18.49353212399984
1056253460_1.jpg,1,4.762864915999984
1056265381_2.jpg,1,9.16511358400001
1056266623_1.jpg,U,156.94555991700008
1056285203_1.jpg,1,1.739211666000017
1056293754_1.jpg,0,93.04215929200018
1056309788_1.jpg,0,217.21623962499996
1056324457_1.jpg,1,1.63173204200001
1056344045_1.jpg,1,1.0278471249999939
1056348997_1.jpg,0,25.95048483300019
1056349112_2.jpg,1,51.01393808400013
1056352339_1.jpg,1,8.988766457999873
1056352663_1.jpg,1,2.815595834000021
1056355598_1.jpg,1,2.28052224999999
1056358838_1.jpg,1,4.500361791000103
1056363940_1.jpg,1,49.16298975000012
1056367027_1.jpg,1,3.642299417000004
1056389014_1.jpg,1,154.67580675000005
1056397849_1.jpg,1,361.4295130410001
1056400565_1.jpg,0,80.03387437600003
1056406749_1.jpg,0,12.37256700000006
1056410159_1.jpg,1,6.751690750000023
1056410753_1.jpg,1,1.0144293330000096
1056417279_1.jpg,1,1.5298497910000037
1056421666_1.jpg,1,1.5837980829999765
1056428687_1.jpg,1,2.3534824580000304
1056439081_2.jpg,1,3.4285664160000238
1056442546_2.jpg,1,6.143404748999899
1056458125_1.jpg,1,236.03013695900012
1056460028_1.jpg,1,9.419160958000248
1056481656_1.jpg,1,1.015841791000014
1056483370_1.jpg,1,4.268517166000038
1056492834_1.jpg,1,1.1122457499999996
1056502661_1.jpg,1,2.2555896250000274
1056504245_1.jpg,0,16.34179883300004
1056530822_1.jpg,1,9.664267290999817
1056531907_2.jpg,0,18.198274208000043
1056550203_1.jpg,U,50.16679654200044
1056566602_1.jpg,1,1.0799444169999788
1056576435_1.jpg,1,60.62537187399988
1056582825_1.jpg,1,2.0703613750000045
1056622028_1.jpg,1,5.288658542000007
